movieId,movieIdx 
6213,3979
6214,3980
6215,3981
6216,3982
6218,3983
6223,3984
6225,3985
6227,3986
6228,3987
6230,3988
6231,3989
6232,3990
6234,3991
6235,3992
6237,3993
6238,3994
6239,3995
6240,3996
6242,3997
6243,3998
6244,3999
6245,4000
6247,4001
6249,4002
6250,4003
6252,4004
6254,4005
6256,4006
6257,4007
6260,4008
6261,4009
6263,4010
6264,4011
6265,4012
6266,4013
6268,4014
6269,4015
6271,4016
6273,4017
6276,4018
6277,4019
6280,4020
6281,4021
6283,4022
6284,4023
6286,4024
6287,4025
6290,4026
6291,4027
6294,4028
6295,4029
6296,4030
6297,4031
6298,4032
6299,4033
6300,4034
6301,4035
6302,4036
6303,4037
6305,4038
6306,4039
6308,4040
6309,4041
6314,4042
6315,4043
6316,4044
6317,4045
6318,4046
6320,4047
6322,4048
6323,4049
6327,4050
6329,4051
6332,4052
6333,4053
6335,4054
6337,4055
6338,4056
6339,4057
6342,4058
6344,4059
6345,4060
6348,4061
6349,4062
6350,4063
6355,4064
6356,4065
6357,4066
6358,4067
6360,4068
6365,4069
6367,4070
6368,4071
6369,4072
6370,4073
6373,4074
6375,4075
6377,4076
6378,4077
6379,4078
6380,4079
6382,4080
6383,4081
6384,4082
6385,4083
6386,4084
6387,4085
6390,4086
6391,4087
6395,4088
6399,4089
6400,4090
6405,4091
6408,4092
6410,4093
6412,4094
6413,4095
6414,4096
6415,4097
6416,4098
6417,4099
6419,4100
6422,4101
6423,4102
6424,4103
6425,4104
6426,4105
6427,4106
6428,4107
6429,4108
6431,4109
6432,4110
6433,4111
6436,4112
6439,4113
6442,4114
6443,4115
6444,4116
6446,4117
6447,4118
6448,4119
6449,4120
6450,4121
6452,4122
6454,4123
6458,4124
6460,4125
6461,4126
6463,4127
6464,4128
6465,4129
6466,4130
6467,4131
6468,4132
6470,4133
6471,4134
6473,4135
6474,4136
6476,4137
6480,4138
6482,4139
6484,4140
6493,4141
6498,4142
6499,4143
6502,4144
6503,4145
6506,4146
6509,4147
6513,4148
6514,4149
6518,4150
6520,4151
6522,4152
6523,4153
6525,4154
6527,4155
6528,4156
6529,4157
6530,4158
6531,4159
6533,4160
6534,4161
6536,4162
6537,4163
6539,4164
6541,4165
6547,4166
6548,4167
6550,4168
6557,4169
6559,4170
6561,4171
6562,4172
6564,4173
6565,4174
6566,4175
6568,4176
6571,4177
6579,4178
6582,4179
6584,4180
6585,4181
6586,4182
6587,4183
6589,4184
6591,4185
6592,4186
6593,4187
6595,4188
6596,4189
6598,4190
6599,4191
6600,4192
6602,4193
6603,4194
6609,4195
6610,4196
6611,4197
6612,4198
6613,4199
6617,4200
6618,4201
6620,4202
6623,4203
6624,4204
6628,4205
6629,4206
6630,4207
6636,4208
6638,4209
6639,4210
6641,4211
6643,4212
6645,4213
6650,4214
6658,4215
6659,4216
6662,4217
6663,4218
6664,4219
6666,4220
6669,4221
6671,4222
6676,4223
6678,4224
6679,4225
6684,4226
6686,4227
6687,4228
6690,4229
6695,4230
6703,4231
6706,4232
6707,4233
6708,4234
6709,4235
6710,4236
6711,4237
6713,4238
6715,4239
6718,4240
6721,4241
6722,4242
6723,4243
6724,4244
6725,4245
6728,4246
6730,4247
6731,4248
6732,4249
6733,4250
6735,4251
6739,4252
6743,4253
6744,4254
6748,4255
6751,4256
6753,4257
6755,4258
6757,4259
6760,4260
6762,4261
6763,4262
6764,4263
6765,4264
6768,4265
6769,4266
6770,4267
6771,4268
6772,4269
6773,4270
6774,4271
6777,4272
6779,4273
6780,4274
6782,4275
6783,4276
6785,4277
6786,4278
6787,4279
6788,4280
6791,4281
6793,4282
6794,4283
6796,4284
6797,4285
6798,4286
6803,4287
6806,4288
6807,4289
6808,4290
6810,4291
6811,4292
6813,4293
6814,4294
6816,4295
6818,4296
6820,4297
6822,4298
6826,4299
6827,4300
6829,4301
6832,4302
6835,4303
6840,4304
6850,4305
6851,4306
6852,4307
6856,4308
6857,4309
6858,4310
6862,4311
6863,4312
6864,4313
6867,4314
6869,4315
6870,4316
6872,4317
6873,4318
6874,4319
6875,4320
6877,4321
6879,4322
6880,4323
6881,4324
6883,4325
6884,4326
6885,4327
6887,4328
6888,4329
6889,4330
6890,4331
6892,4332
6896,4333
6898,4334
6902,4335
6906,4336
6909,4337
6916,4338
6918,4339
6920,4340
6927,4341
6930,4342
6932,4343
6934,4344
6935,4345
6940,4346
6942,4347
6945,4348
6948,4349
6950,4350
6952,4351
6953,4352
6954,4353
6958,4354
6959,4355
6962,4356
6966,4357
6967,4358
6970,4359
6971,4360
6974,4361
6975,4362
6976,4363
6979,4364
6980,4365
6981,4366
6982,4367
6984,4368
6985,4369
6986,4370
6987,4371
6989,4372
6990,4373
6991,4374
6992,4375
6993,4376
6995,4377
6996,4378
6997,4379
6999,4380
7000,4381
7002,4382
7003,4383
7004,4384
7005,4385
7006,4386
7008,4387
7009,4388
7010,4389
7011,4390
7012,4391
7013,4392
7014,4393
7016,4394
7017,4395
7018,4396
7020,4397
7022,4398
7023,4399
7024,4400
7025,4401
7026,4402
7027,4403
7028,4404
7029,4405
7034,4406
7036,4407
7038,4408
7040,4409
7042,4410
7043,4411
7044,4412
7045,4413
7046,4414
7050,4415
7051,4416
7055,4417
7056,4418
7058,4419
7059,4420
7060,4421
7061,4422
7062,4423
7063,4424
7067,4425
7068,4426
7069,4427
7070,4428
7071,4429
7072,4430
7073,4431
7074,4432
7075,4433
7076,4434
7078,4435
7080,4436
7081,4437
7082,4438
7083,4439
7084,4440
7085,4441
7086,4442
7087,4443
7088,4444
7089,4445
7092,4446
7093,4447
7095,4448
7096,4449
7099,4450
7101,4451
7102,4452
7104,4453
7107,4454
7108,4455
7110,4456
7111,4457
7115,4458
7117,4459
7121,4460
7122,4461
7123,4462
7125,4463
7126,4464
7130,4465
7131,4466
7132,4467
7135,4468
7136,4469
7137,4470
7139,4471
7142,4472
7143,4473
7147,4474
7149,4475
7150,4476
7151,4477
7152,4478
7153,4479
7154,4480
7155,4481
7156,4482
7158,4483
7160,4484
7161,4485
7162,4486
7163,4487
7165,4488
7171,4489
7172,4490
7173,4491
7177,4492
7178,4493
7180,4494
7182,4495
7186,4496
7189,4497
7192,4498
7193,4499
7196,4500
7198,4501
7199,4502
7204,4503
7206,4504
7207,4505
7208,4506
7209,4507
7210,4508
7212,4509
7214,4510
7215,4511
7216,4512
7217,4513
7219,4514
7222,4515
7228,4516
7229,4517
7234,4518
7235,4519
7236,4520
7237,4521
7238,4522
7245,4523
7247,4524
7248,4525
7250,4526
7254,4527
7255,4528
7256,4529
7257,4530
7258,4531
7260,4532
7263,4533
7265,4534
7266,4535
7267,4536
7269,4537
7272,4538
7274,4539
7282,4540
7283,4541
7285,4542
7290,4543
7291,4544
7293,4545
7295,4546
7298,4547
7300,4548
7301,4549
7307,4550
7309,4551
7311,4552
7312,4553
7315,4554
7316,4555
7317,4556
7318,4557
7319,4558
7320,4559
7323,4560
7324,4561
7325,4562
7327,4563
7334,4564
7344,4565
7346,4566
7347,4567
7348,4568
7349,4569
7352,4570
7353,4571
7354,4572
7355,4573
7357,4574
7358,4575
7360,4576
7361,4577
7362,4578
7366,4579
7369,4580
7371,4581
7372,4582
7373,4583
7374,4584
7375,4585
7376,4586
7380,4587
7381,4588
7382,4589
7386,4590
7392,4591
7394,4592
7396,4593
7407,4594
7411,4595
7415,4596
7419,4597
7437,4598
7438,4599
7444,4600
7445,4601
7448,4602
7449,4603
7454,4604
7456,4605
7458,4606
7460,4607
7478,4608
7481,4609
7482,4610
7483,4611
7484,4612
7485,4613
7487,4614
7492,4615
7493,4616
7501,4617
7504,4618
7505,4619
7508,4620
7509,4621
7515,4622
7516,4623
7517,4624
7541,4625
7547,4626
7548,4627
7560,4628
7564,4629
7566,4630
7569,4631
7570,4632
7571,4633
7572,4634
7573,4635
7574,4636
7577,4637
7579,4638
7583,4639
7584,4640
7585,4641
7586,4642
7613,4643
7614,4644
7615,4645
7616,4646
7619,4647
7620,4648
7624,4649
7625,4650
7627,4651
7636,4652
7649,4653
7650,4654
7697,4655
7698,4656
7700,4657
7701,4658
7702,4659
7705,4660
7706,4661
7714,4662
7720,4663
7736,4664
7738,4665
7743,4666
7748,4667
7753,4668
7757,4669
7759,4670
7762,4671
7764,4672
7766,4673
7767,4674
7771,4675
7773,4676
7774,4677
7782,4678
7786,4679
7787,4680
7789,4681
7790,4682
7791,4683
7792,4684
7797,4685
7802,4686
7809,4687
7810,4688
7811,4689
7812,4690
7815,4691
7817,4692
7818,4693
7820,4694
7822,4695
7826,4696
7827,4697
7831,4698
7832,4699
7833,4700
7834,4701
7835,4702
7836,4703
7837,4704
7839,4705
7840,4706
7841,4707
7842,4708
7843,4709
7844,4710
7845,4711
7846,4712
7859,4713
7860,4714
7861,4715
7873,4716
7874,4717
7878,4718
7881,4719
7882,4720
7883,4721
7888,4722
7889,4723
7892,4724
7894,4725
7895,4726
7897,4727
7899,4728
7913,4729
7914,4730
7915,4731
7919,4732
7920,4733
7921,4734
7922,4735
7924,4736
7925,4737
7926,4738
7932,4739
7934,4740
7935,4741
7936,4742
7938,4743
7939,4744
7941,4745
7942,4746
7943,4747
7946,4748
7947,4749
7948,4750
7951,4751
7958,4752
7975,4753
7976,4754
7981,4755
7982,4756
7983,4757
7984,4758
7987,4759
7988,4760
7990,4761
7991,4762
7995,4763
8003,4764
8007,4765
8008,4766
8011,4767
8012,4768
8014,4769
8015,4770
8016,4771
8019,4772
8033,4773
8039,4774
8042,4775
8044,4776
8047,4777
8049,4778
8053,4779
8057,4780
8060,4781
8063,4782
8064,4783
8068,4784
8069,4785
8070,4786
8071,4787
8072,4788
8073,4789
8074,4790
8075,4791
8076,4792
8078,4793
8079,4794
8080,4795
8088,4796
8092,4797
8093,4798
8094,4799
8095,4800
8117,4801
8121,4802
8123,4803
8125,4804
8126,4805
8128,4806
8131,4807
8132,4808
8133,4809
8136,4810
8137,4811
8138,4812
8142,4813
8143,4814
8144,4815
8154,4816
8157,4817
8158,4818
8167,4819
8169,4820
8183,4821
8187,4822
8188,4823
8189,4824
8190,4825
8191,4826
8194,4827
8196,4828
8198,4829
8199,4830
8207,4831
8209,4832
8211,4833
8213,4834
8214,4835
8221,4836
8222,4837
8223,4838
8235,4839
8239,4840
8240,4841
8253,4842
8254,4843
8256,4844
8257,4845
8261,4846
8263,4847
8264,4848
8265,4849
8266,4850
8267,4851
8268,4852
8269,4853
8271,4854
8275,4855
8277,4856
8279,4857
8280,4858
8281,4859
8285,4860
8286,4861
8290,4862
8291,4863
8316,4864
8319,4865
8324,4866
8325,4867
8327,4868
8331,4869
8332,4870
8336,4871
8337,4872
8338,4873
8340,4874
8349,4875
8356,4876
8357,4877
8359,4878
8360,4879
8361,4880
8362,4881
8363,4882
8364,4883
8366,4884
8368,4885
8369,4886
8370,4887
8371,4888
8372,4889
8373,4890
8376,4891
8382,4892
8383,4893
8385,4894
8386,4895
8387,4896
8392,4897
8403,4898
8409,4899
8410,4900
8413,4901
8414,4902
8415,4903
8416,4904
8417,4905
8418,4906
8421,4907
8422,4908
8423,4909
8424,4910
8425,4911
8428,4912
8430,4913
8434,4914
8435,4915
8436,4916
8438,4917
8440,4918
8441,4919
8443,4920
8444,4921
8445,4922
8447,4923
8451,4924
8453,4925
8457,4926
8459,4927
8460,4928
8462,4929
8464,4930
8465,4931
8467,4932
8468,4933
8471,4934
8477,4935
8482,4936
8484,4937
8485,4938
8487,4939
8491,4940
8493,4941
8499,4942
8502,4943
8504,4944
8507,4945
8512,4946
8522,4947
8524,4948
8525,4949
8526,4950
8527,4951
8528,4952
8529,4953
8530,4954
8531,4955
8533,4956
8534,4957
8535,4958
8537,4959
8542,4960
8544,4961
8555,4962
8556,4963
8557,4964
8571,4965
8572,4966
8574,4967
8575,4968
8576,4969
8577,4970
8580,4971
8581,4972
8582,4973
8587,4974
8589,4975
8591,4976
8592,4977
8596,4978
8600,4979
8604,4980
8607,4981
8609,4982
8610,4983
8611,4984
8612,4985
8614,4986
8616,4987
8617,4988
8618,4989
8619,4990
8620,4991
8622,4992
8623,4993
8625,4994
8629,4995
8633,4996
8636,4997
8638,4998
8640,4999
8641,5000
8642,5001
8643,5002
8644,5003
8650,5004
8651,5005
8652,5006
8653,5007
8657,5008
8661,5009
8666,5010
8667,5011
8669,5012
8670,5013
8675,5014
8684,5015
8689,5016
8690,5017
8691,5018
8692,5019
8695,5020
8700,5021
8703,5022
8709,5023
8711,5024
8712,5025
8713,5026
8718,5027
8720,5028
8722,5029
8724,5030
8725,5031
8727,5032
8730,5033
8736,5034
8737,5035
8738,5036
8740,5037
8743,5038
8745,5039
8747,5040
8749,5041
8751,5042
8752,5043
8753,5044
8754,5045
8761,5046
8763,5047
8765,5048
8767,5049
8768,5050
8769,5051
8770,5052
8772,5053
8776,5054
8777,5055
8779,5056
8783,5057
8784,5058
8785,5059
8790,5060
8796,5061
8797,5062
8798,5063
8799,5064
8800,5065
8807,5066
8808,5067
8811,5068
8813,5069
8814,5070
8818,5071
8819,5072
8820,5073
8821,5074
8823,5075
8827,5076
8828,5077
8830,5078
8831,5079
8833,5080
8834,5081
8836,5082
8838,5083
8839,5084
8840,5085
8844,5086
8847,5087
8850,5088
8852,5089
8853,5090
8854,5091
8857,5092
8861,5093
8864,5094
8865,5095
8866,5096
8868,5097
8870,5098
8875,5099
8880,5100
8881,5101
8883,5102
8884,5103
8886,5104
8888,5105
8892,5106
8893,5107
8895,5108
8896,5109
8897,5110
8898,5111
8899,5112
8900,5113
8902,5114
8903,5115
8904,5116
8905,5117
8906,5118
8907,5119
8908,5120
8910,5121
8911,5122
8914,5123
8916,5124
8917,5125
8918,5126
8920,5127
8921,5128
8923,5129
8926,5130
8928,5131
8929,5132
8930,5133
8931,5134
8932,5135
8933,5136
8935,5137
8937,5138
8938,5139
8939,5140
8941,5141
8943,5142
8944,5143
8946,5144
8947,5145
8948,5146
8949,5147
8950,5148
8951,5149
8954,5150
8955,5151
8957,5152
8958,5153
8964,5154
8965,5155
8966,5156
8969,5157
8970,5158
8972,5159
8973,5160
8974,5161
8975,5162
8977,5163
8980,5164
8983,5165
8984,5166
8985,5167
8986,5168
8988,5169
8991,5170
8992,5171
8995,5172
8997,5173
8998,5174
9000,5175
9001,5176
9004,5177
9005,5178
9010,5179
9011,5180
9013,5181
9017,5182
9018,5183
9021,5184
9022,5185
9024,5186
9025,5187
9028,5188
9029,5189
9031,5190
9032,5191
9034,5192
9037,5193
9041,5194
9044,5195
9045,5196
9048,5197
9050,5198
9053,5199
9056,5200
9057,5201
9058,5202
9060,5203
9062,5204
9063,5205
9066,5206
9067,5207
9071,5208
9073,5209
9075,5210
9076,5211
9080,5212
9084,5213
9086,5214
9087,5215
9090,5216
9092,5217
9095,5218
9098,5219
9099,5220
9101,5221
9102,5222
9103,5223
9104,5224
9208,5225
9252,5226
9255,5227
9262,5228
9263,5229
9264,5230
9267,5231
9268,5232
9271,5233
9273,5234
9274,5235
9276,5236
9279,5237
9282,5238
9287,5239
9288,5240
9289,5241
9290,5242
9293,5243
9295,5244
9297,5245
9300,5246
9302,5247
9303,5248
9306,5249
9308,5250
9310,5251
9311,5252
9314,5253
9315,5254
9317,5255
9318,5256
9319,5257
9320,5258
9321,5259
9322,5260
9327,5261
9331,5262
9333,5263
9335,5264
9337,5265
9340,5266
9341,5267
9342,5268
9344,5269
9345,5270
9348,5271
9350,5272
9354,5273
9357,5274
9360,5275
9361,5276
9369,5277
9372,5278
9379,5279
9382,5280
9385,5281
9387,5282
9390,5283
9391,5284
9392,5285
9393,5286
9394,5287
9398,5288
9399,5289
9404,5290
9405,5291
9407,5292
9409,5293
9410,5294
9413,5295
9414,5296
9415,5297
9422,5298
9424,5299
9425,5300
9427,5301
9428,5302
9431,5303
9433,5304
9437,5305
9438,5306
9439,5307
9440,5308
9442,5309
9443,5310
9444,5311
9445,5312
9449,5313
9450,5314
9452,5315
9454,5316
9456,5317
9458,5318
9460,5319
9463,5320
9469,5321
9478,5322
9479,5323
9482,5324
9487,5325
9491,5326
9493,5327
9496,5328
9497,5329
9501,5330
9503,5331
9507,5332
9510,5333
9511,5334
9514,5335
9516,5336
9519,5337
9520,5338
9523,5339
9524,5340
9527,5341
9528,5342
9531,5343
9534,5344
9535,5345
9536,5346
9542,5347
9546,5348
9547,5349
9550,5350
9551,5351
9552,5352
9558,5353
9559,5354
9560,5355
9561,5356
9563,5357
9565,5358
9566,5359
9568,5360
9569,5361
9570,5362
9571,5363
9572,5364
9573,5365
9574,5366
9577,5367
9587,5368
9588,5369
9589,5370
9592,5371
9597,5372
9607,5373
9610,5374
9612,5375
9614,5376
9615,5377
9621,5378
9624,5379
9627,5380
9629,5381
9631,5382
9639,5383
9643,5384
9646,5385
9647,5386
9648,5387
9650,5388
9651,5389
9652,5390
9653,5391
9657,5392
9663,5393
9664,5394
9671,5395
9672,5396
9673,5397
9677,5398
9680,5399
9681,5400
9690,5401
9700,5402
9703,5403
9705,5404
9706,5405
9709,5406
9710,5407
9711,5408
9715,5409
9717,5410
9719,5411
9721,5412
9724,5413
9725,5414
9726,5415
9727,5416
9728,5417
9730,5418
9731,5419
9736,5420
9737,5421
9739,5422
9740,5423
9746,5424
9749,5425
9750,5426
9754,5427
9755,5428
9756,5429
9759,5430
9761,5431
9763,5432
9765,5433
9766,5434
9768,5435
9770,5436
9772,5437
9773,5438
9775,5439
9778,5440
9782,5441
9783,5442
9784,5443
9788,5444
9789,5445
9791,5446
9795,5447
9797,5448
9799,5449
9800,5450
9803,5451
9806,5452
9809,5453
9810,5454
9812,5455
9813,5456
9815,5457
9817,5458
9826,5459
9827,5460
9828,5461
9829,5462
9830,5463
9834,5464
9839,5465
9840,5466
9841,5467
9844,5468
9845,5469
9847,5470
9867,5471
9873,5472
9878,5473
9879,5474
9882,5475
9885,5476
9886,5477
9894,5478
9896,5479
9898,5480
9900,5481
9901,5482
9903,5483
9904,5484
9905,5485
9907,5486
9911,5487
9912,5488
9914,5489
9917,5490
9921,5491
9924,5492
9927,5493
9928,5494
9929,5495
9932,5496
9935,5497
9939,5498
9940,5499
9941,5500
9943,5501
9947,5502
9948,5503
9949,5504
9951,5505
9954,5506
9956,5507
9958,5508
9959,5509
9964,5510
9965,5511
9966,5512
9968,5513
9969,5514
9972,5515
9973,5516
9974,5517
9975,5518
9976,5519
9978,5520
9980,5521
9981,5522
9987,5523
9990,5524
9992,5525
9993,5526
9994,5527
9997,5528
9999,5529
10000,5530
10002,5531
10003,5532
10004,5533
10005,5534
10006,5535
10008,5536
10010,5537
10011,5538
10012,5539
10013,5540
10014,5541
10017,5542
10018,5543
10020,5544
10021,5545
10025,5546
10030,5547
10032,5548
10034,5549
10036,5550
10037,5551
10041,5552
10044,5553
10045,5554
10046,5555
10047,5556
10048,5557
10049,5558
10051,5559
10054,5560
10055,5561
10057,5562
10060,5563
10061,5564
10063,5565
10064,5566
10070,5567
10071,5568
10072,5569
10073,5570
10074,5571
10075,5572
10077,5573
10081,5574
10085,5575
10087,5576
10089,5577
10097,5578
10103,5579
10105,5580
10107,5581
10109,5582
10111,5583
10112,5584
10115,5585
10116,5586
10118,5587
10119,5588
10120,5589
10122,5590
10124,5591
10125,5592
10126,5593
10128,5594
10129,5595
10134,5596
10138,5597
10139,5598
10141,5599
10145,5600
10146,5601
10147,5602
10149,5603
10153,5604
10154,5605
10155,5606
10162,5607
10164,5608
10165,5609
10168,5610
10171,5611
10172,5612
10173,5613
10176,5614
10177,5615
10178,5616
10179,5617
10185,5618
10186,5619
10187,5620
10190,5621
10195,5622
10197,5623
10205,5624
10213,5625
10214,5626
10215,5627
10217,5628
10222,5629
10225,5630
10228,5631
10229,5632
10232,5633
10235,5634
10237,5635
10241,5636
10244,5637
10247,5638
10248,5639
10249,5640
10251,5641
10254,5642
10257,5643
10258,5644
10260,5645
10261,5646
10263,5647
10265,5648
10268,5649
10271,5650
10272,5651
10274,5652
10275,5653
10278,5654
10280,5655
10285,5656
10292,5657
10293,5658
10299,5659
10304,5660
10306,5661
10308,5662
10309,5663
10310,5664
10311,5665
10317,5666
10319,5667
10324,5668
10327,5669
10329,5670
10331,5671
10336,5672
10339,5673
10340,5674
10345,5675
10347,5676
10348,5677
10349,5678
10351,5679
10353,5680
10355,5681
10361,5682
10363,5683
10368,5684
10370,5685
10372,5686
10375,5687
10377,5688
10378,5689
10379,5690
10380,5691
10386,5692
10388,5693
10390,5694
10394,5695
10397,5696
10399,5697
10402,5698
10403,5699
10404,5700
10408,5701
10412,5702
10413,5703
10420,5704
10423,5705
10425,5706
10428,5707
10429,5708
10432,5709
10435,5710
10440,5711
10442,5712
10445,5713
10447,5714
10448,5715
10449,5716
10450,5717
10451,5718
10452,5719
10458,5720
10462,5721
10469,5722
10470,5723
10471,5724
10473,5725
10474,5726
10475,5727
10479,5728
10482,5729
10484,5730
10485,5731
10496,5732
10497,5733
10499,5734
10500,5735
10501,5736
10503,5737
10509,5738
10513,5739
10516,5740
10520,5741
10523,5742
10524,5743
10525,5744
10527,5745
10531,5746
10534,5747
10537,5748
10539,5749
10540,5750
10542,5751
10543,5752
10545,5753
10546,5754
10549,5755
10551,5756
10552,5757
10560,5758
10563,5759
10565,5760
10570,5761
10572,5762
10573,5763
10574,5764
10578,5765
10579,5766
10580,5767
10585,5768
10586,5769
10588,5770
10589,5771
10591,5772
10594,5773
10597,5774
10598,5775
10603,5776
10607,5777
10609,5778
10612,5779
10614,5780
10615,5781
10616,5782
10620,5783
10622,5784
10623,5785
10625,5786
10626,5787
10627,5788
10629,5789
10630,5790
10633,5791
10634,5792
10635,5793
10636,5794
10639,5795
10640,5796
10645,5797
10646,5798
10648,5799
10651,5800
10652,5801
10654,5802
10656,5803
10659,5804
10663,5805
10664,5806
10674,5807
10676,5808
10684,5809
10690,5810
10693,5811
10699,5812
10703,5813
10704,5814
10706,5815
10711,5816
10715,5817
10718,5818
10719,5819
10723,5820
10724,5821
10725,5822
10726,5823
10731,5824
10734,5825
10739,5826
10740,5827
10741,5828
10742,5829
10748,5830
10749,5831
10751,5832
10753,5833
10754,5834
10757,5835
10759,5836
10760,5837
10761,5838
10762,5839
10766,5840
10770,5841
10772,5842
10773,5843
10779,5844
10786,5845
10788,5846
10790,5847
10792,5848
10796,5849
10797,5850
10798,5851
10799,5852
10801,5853
10802,5854
10803,5855
10808,5856
10809,5857
10810,5858
10817,5859
10818,5860
10819,5861
10821,5862
10822,5863
10823,5864
10824,5865
10830,5866
10833,5867
10834,5868
10836,5869
10837,5870
10840,5871
10842,5872
10845,5873
10854,5874
10855,5875
10857,5876
10858,5877
10861,5878
10870,5879
10871,5880
10874,5881
10880,5882
10884,5883
10886,5884
10891,5885
10895,5886
10897,5887
10898,5888
10900,5889
10905,5890
10907,5891
10909,5892
10910,5893
10913,5894
10915,5895
10917,5896
10918,5897
10929,5898
10930,5899
10935,5900
10939,5901
10942,5902
10943,5903
10949,5904
10951,5905
10952,5906
10954,5907
10955,5908
10956,5909
10957,5910
10958,5911
10960,5912
10961,5913
10970,5914
10971,5915
10981,5916
10982,5917
10986,5918
10987,5919
10988,5920
10990,5921
10991,5922
10995,5923
10998,5924
11000,5925
11001,5926
11003,5927
11006,5928
11008,5929
11009,5930
11010,5931
11012,5932
11015,5933
11017,5934
11018,5935
11019,5936
11020,5937
11025,5938
11026,5939
11027,5940
11033,5941
11035,5942
11039,5943
11040,5944
11048,5945
11050,5946
11051,5947
11053,5948
11055,5949
11056,5950
11057,5951
11062,5952
11066,5953
11070,5954
11071,5955
11074,5956
11075,5957
11076,5958
11082,5959
11083,5960
11084,5961
11088,5962
11089,5963
11096,5964
11099,5965
11101,5966
11103,5967
11104,5968
11109,5969
11110,5970
11111,5971
11113,5972
11115,5973
11119,5974
11120,5975
11121,5976
11122,5977
11128,5978
11129,5979
11131,5980
11133,5981
11134,5982
11135,5983
11139,5984
11141,5985
11142,5986
11143,5987
11144,5988
11148,5989
11155,5990
11156,5991
11160,5992
11161,5993
11164,5994
11169,5995
11170,5996
11175,5997
11176,5998
11177,5999
11178,6000
11179,6001
11181,6002
11183,6003
11186,6004
11187,6005
11188,6006
11190,6007
11193,6008
11196,6009
11198,6010
11204,6011
11205,6012
11206,6013
11207,6014
11208,6015
11211,6016
11214,6017
11218,6018
11221,6019
11225,6020
11226,6021
11227,6022
11228,6023
11230,6024
11231,6025
11232,6026
11236,6027
11239,6028
11246,6029
11247,6030
11248,6031
11249,6032
11291,6033
11297,6034
11299,6035
11303,6036
11304,6037
11309,6038
11318,6039
11324,6040
11328,6041
11330,6042
11333,6043
11335,6044
11336,6045
11337,6046
11338,6047
11344,6048
11346,6049
11347,6050
11348,6051
11352,6052
11353,6053
11357,6054
11361,6055
11362,6056
11363,6057
11366,6058
11367,6059
11368,6060
11373,6061
11378,6062
11380,6063
11381,6064
11382,6065
11383,6066
11384,6067
11385,6068
11387,6069
11388,6070
11389,6071
11390,6072
11391,6073
11392,6074
11395,6075
11396,6076
11397,6077
11400,6078
11401,6079
11402,6080
11403,6081
11404,6082
11406,6083
11413,6084
11414,6085
11415,6086
11417,6087
11422,6088
11423,6089
11425,6090
11426,6091
11429,6092
11430,6093
11439,6094
11440,6095
11441,6096
11442,6097
11445,6098
11446,6099
11450,6100
11453,6101
11457,6102
11458,6103
11460,6104
11463,6105
11465,6106
11467,6107
11472,6108
11476,6109
11477,6110
11478,6111
11479,6112
11481,6113
11483,6114
11485,6115
11489,6116
11490,6117
11492,6118
11494,6119
11496,6120
11497,6121
11506,6122
11510,6123
11511,6124
11512,6125
11513,6126
11515,6127
11517,6128
11518,6129
11521,6130
11525,6131
11529,6132
11530,6133
11532,6134
11534,6135
11540,6136
11545,6137
11551,6138
11553,6139
11554,6140
11556,6141
11562,6142
11564,6143
11566,6144
11567,6145
11568,6146
11573,6147
11578,6148
11586,6149
11587,6150
11588,6151
11591,6152
11592,6153
11593,6154
11597,6155
11599,6156
11600,6157
11601,6158
11604,6159
11605,6160
11609,6161
11612,6162
11613,6163
11614,6164
11615,6165
11616,6166
11620,6167
11621,6168
11625,6169
11626,6170
11627,6171
11628,6172
11629,6173
11633,6174
11638,6175
11639,6176
11643,6177
11646,6178
11649,6179
11650,6180
11651,6181
11653,6182
11662,6183
11663,6184
11664,6185
11667,6186
11673,6187
11674,6188
11675,6189
11677,6190
11680,6191
11681,6192
11689,6193
11693,6194
11698,6195
11704,6196
11705,6197
11706,6198
11707,6199
11710,6200
11752,6201
11761,6202
11763,6203
11765,6204
11767,6205
11774,6206
11777,6207
11787,6208
11788,6209
11795,6210
11796,6211
11799,6212
11800,6213
11806,6214
11807,6215
11808,6216
11813,6217
11814,6218
11815,6219
11816,6220
11822,6221
11823,6222
11834,6223
11836,6224
11841,6225
11843,6226
11844,6227
11845,6228
11847,6229
11848,6230
11854,6231
11855,6232
11859,6233
11862,6234
11863,6235
11869,6236
11874,6237
11878,6238
11880,6239
11886,6240
11888,6241
11894,6242
11895,6243
11902,6244
11905,6245
11906,6246
11907,6247
11908,6248
11909,6249
11910,6250
11911,6251
11912,6252
11913,6253
11914,6254
11915,6255
11927,6256
11928,6257
11930,6258
11934,6259
11935,6260
11936,6261
11937,6262
11943,6263
11945,6264
11946,6265
11948,6266
11951,6267
11956,6268
11958,6269
11960,6270
11962,6271
11967,6272
11968,6273
11969,6274
11970,6275
11971,6276
11972,6277
11974,6278
11975,6279
11976,6280
11978,6281
11985,6282
12076,6283
12078,6284
12085,6285
12086,6286
12089,6287
12095,6288
12097,6289
12101,6290
12102,6291
12106,6292
12109,6293
12110,6294
12112,6295
12115,6296
12121,6297
12122,6298
12123,6299
12127,6300
12128,6301
12130,6302
12135,6303
12139,6304
12144,6305
12146,6306
12147,6307
12151,6308
12156,6309
